,id,name,slug,created_at,updated_at,keywords,deleted_at,searchable,franchise,New_id
476,175,Phone Update / Repair,phone-update-repair,3/12/2015 16:21,14:08.5,Phone Update / Repair,,f,,175.0
477,82,Photo / Video Shoot Hair Styling,photo-video-shoot-hair-styling,1/11/2014 21:25,04:46.6,Photo / Video Shoot Hair Styling,8/12/2016 7:33,f,,77.0
478,91,Photo / Video Shoot Makeup,photo-video-shoot-makeup,1/11/2014 21:25,04:46.6,"Photo / Video Shoot Makeup, fashion, fashionshow, shooting makeup, runway, runway makeup ",8/12/2016 7:33,f,,87.0
479,288,Photo/Video Editor,photo-video-editor,3/12/2015 16:21,04:46.6,Photo/Video editor  ,8/12/2016 7:33,f,,288.0
480,254,Photobooth,photobooth,3/12/2015 16:21,10:23.4,Photobooth  wedding photographer film film roll kiosk photo kiosk party memories props backdrops camera prints booth photo strips gambar foto fotobooth foto sticker photo sticker ,,t,,254.0
481,449,Photobooth (2 hours),photobooth-2-hours,6/3/2017 3:44,30:42.1,Photobooth (2 hours),,f,,254.0
482,450,Photobooth (3 hours),photobooth-3-hours,6/3/2017 3:49,30:54.2,Photobooth (3 hours),,f,,254.0
483,451,Photobooth (4 hours),photobooth-4-hours,6/3/2017 3:54,31:11.9,Photobooth (4 hours),,f,,254.0
484,121,Photography Services,photography-services,8/5/2015 0:57,04:46.6,Photography Services  ,8/12/2016 7:37,f,,51.0
485,367,Physical Therapy,physical-therapy,3/12/2015 16:21,08:28.4,Physical Therapy  ,,f,,367.0
486,368,Pilates,pilates,3/12/2015 16:21,25:34.2,Pilates,,f,,368.0
487,10,Plastering,plastering,1/11/2014 21:25,14:15.8,Plastering Plaster Walls Ceiling Living Room Dining Room Plaster Ceiling Ceiling Plastering Wall Plastering Plaster Wall Plasterer Plastering Contractor General Contractor General Contracting Contractor New Ceiling Repair Ceiling Renovate Ceiling Siling Plaster Siling Cornices General Contracting Handyman General Handyman General Contracting Handyman Handyman Contractor,,t,f,10.0
488,2,Plumbing Installation,plumbing-installation,1/11/2014 21:25,10:22.7,Plumbing Installation Leaking Pipe Clogged Drain Low Water Pressure Not Draining Toilet Bowl Sink Shower Head Bathtub Faucet Basin Pipes Drains Burst Pipe No Water Pressure Install Not Flushing Tap Water Pump Water Heater Leak Clog Pressure Drain Toilet Sink Broken Broken Shower Broken Bathtub Sink Tap Broken Shower Mixer Flood Flush Water Pressure Paip Bocor Bathroom Hot Water Pump Stuck Plumber Tandas Bilik Mandi Sumbat Tukang Paip Install Bath Install Sink Install Toilet Fit Toilet New Toilet General Handyman General Contracting Handyman Handyman Contractor,,t,f,34.0
489,554,Plumbing Installation (Office),plumbing-installation-office,30:44.2,30:44.2,Plumbing Installation (Office),,f,,554.0
490,1,Plumbing Repair,plumbing-repair,1/11/2014 21:25,09:46.6,Plumbing Repair Leaking Pipe Clogged Drain Low Water Pressure Not Draining Toilet Bowl Sink Shower Head Bathtub Faucet Basin Pipes Drains Burst Pipe No Water Pressure Repair Not Flushing Tap Water Pump Water Heater Leak Clog Pressure Drain Toilet Sink Broken Broken Shower Broken Bathtub Sink Tap Broken Shower Mixer Flood Flush Water Pressure Paip Bocor Bathroom Hot Water Pump Stuck Plumber Tandas Bilik Mandi Sumbat Tukang Paip Install Bath Install Sink Install Toilet Fit Toilet New Toilet General Handyman General Contracting Handyman Handyman Contractor,,t,f,1.0
491,549,Plumbing Repair (Office),plumbing-repair-office,28:48.6,28:48.6,Plumbing Repair (Office),,f,,549.0
492,289,Portrait / Portfolio Videography,portrait-portfolio-videography,3/12/2015 16:21,04:46.6,Portrait / Portfolio Videography  ,8/12/2016 7:41,f,,55.0
493,50,Portrait / Studio Photography,portraits-family-graduation-photography,1/11/2014 21:25,08:28.5,Portraits / Family / Graduation Photography Photographer Picture Image Ceremonies Portraits Portraiture Beach Casual Elegant Simple Indoor Outdoor Garden Couple Photo Edits Photo Album Photo Printing Album Printing Photo Frame Picture Frame Family Group Friends Graduate Studio Studio Photograph Candid Photograph Award Ceremony Celebration Celebrate Magazine Editorial Headshot Maternity Kids Baby Capture Moment Professional Photographer ,,t,,51.0
494,290,Portrait/Portfolio Photography,portrait-portfolio-photography,3/12/2015 16:21,04:46.6,Portrait/Portfolio Photography  ,8/12/2016 7:42,f,,51.0
495,75,Post Injury / Rehabilitation Training,post-injury-rehabilitation-training,1/11/2014 21:25,08:30.0,Post Injury / Rehabilitation Training,,f,,75.0
496,525,Post Renovation Cleaning,post-renovation-cleaning,29:35.7,25:15.9,Post Renovation cleaning clean cleaning Residential Cleaning services keeping Home House Wash Washing part time maid partttime cleaning Washout Tidy Housekeep Housekeeping Room Maintain Maintenance Iron Ironing Scrub Scrubbing Upkeep Build Building Building Cleaning Stain Stain Cleaning Dirt Dirty Kotor Disposal Cleanup Mess Messy Arrange Organize Dry Dry Clean Dry Cleaning Vacuum Mop Mopping Wipe Wiping Dust Dusty Home Clean Home Cleaning House Clean House Cleaning Professional Cleaning Cleaners,,t,t,22.0
497,434,Post Renovation cleaning (1001 - 2000 sqf),post-renovation-cleaning-1001-2000-sqf,18/11/2016 3:37,03:13.6,Post Renovation cleaning (1001 - 2000 sqf),,f,,22.0
498,433,Post Renovation cleaning (Below 1000 sqf),post-renovation-cleaning-below-1000-sqf,18/11/2016 3:32,03:23.5,Post Renovation cleaning (Below 1000 sqf),,f,,22.0
499,324,Pottery Classes,pottery,3/12/2015 16:21,04:46.6,Pottery  ,8/12/2016 7:42,f,,324.0
500,81,Pre Wedding Hair Styling,pre-wedding-hair-styling,1/11/2014 21:25,04:46.6,Pre Wedding Hair Styling Pre Wedding Event Hair Style Hair Styling Hair Extensions Custom Hair Pieces False Eyelashes Tiara Eyebrow Shaping Marriage Bride Hairdresser ,8/12/2016 7:43,f,,77.0
501,49,Pre Wedding Photography,pre-wedding-photography,1/11/2014 21:25,04:46.6,Pre Wedding Photography Bride Bridal Marry Marriage Married Photographer Picture Image Ceremonies Portraits Portraiture Beach Casual Elegant Simple Indoor Outdoor Register Garden Couple Pre Wedding Beautiful Pretty Groom Bride And Groom Photo Edits Photo Album Photo Printing Album Printing Photo Frame Picture Frame Studio Studio Photograph Candid Photograph Capture Moment Photos Professional Photographer Couple Photos ,,t,,51.0
502,530,Pre Wedding Photography (WKJ Photography),pre-wedding-photography-wkj-photography,15:31.2,15:42.0,Pre Wedding Photography (WKJ Photography),,f,,51.0
503,54,Pre Wedding Videography,pre-wedding-videography,1/11/2014 21:25,04:46.6,Pre Wedding Videography Bride Bridal Marry Marriage Married Videographer Picture Image Ceremonies Portraits Portraiture Beach Casual Elegant Simple Indoor Outdoor Register Garden Couple Pre Wedding Beautiful Pretty Groom Bride And Groom Video Edits Photo Album Studio Studio Photograph Candid Photograph Capture Videographer Pretty Bride And Groom Video Edits Studio Studio Videography Candid Videography Motion Capture Take Video Recording Moment ,,t,,55.0
504,76,Pre/Post Natal,pre-post-natal,1/11/2014 21:25,04:46.6,Pre/Post Natal Pre Natal Post Natal Training Relaxed Exercise Healthy Gym Fit Fitness Personal Trainer Instructor Health Coach Pregnant Baby Trainer Pregnancy Maternity Safe Exercises Professional Trainer ,8/12/2016 7:44,f,,76.0
505,369,Pregnancy,pregnancy,3/12/2015 16:21,04:46.6,Pregnancy  ,8/12/2016 7:43,f,,369.0
506,444,Premium Local Moving (10ft lorry),premium-local-moving-10ft-lorry,2/3/2017 7:40,40:32.5,Premium Local Moving (10ft lorry),,f,,403.0
507,445,Premium Local Moving (14ft lorry),premium-local-moving-14ft-lorry,2/3/2017 7:47,39:35.4,Premium Local Moving (14ft lorry),,f,,403.0
508,446,Premium Local Moving (17ft lorry),premium-local-moving-17ft-lorry,2/3/2017 7:56,39:23.5,Premium Local Moving (17ft lorry),,f,,403.0
509,613,Premium Moving (Exhibition),premium-moving-exhibition,34:48.9,40:01.4,Premium Moving (Exhibition),,f,,403.0
510,665,Premium Moving (Voucher),premium-moving-voucher,26:01.0,26:12.0,Premium Moving (Voucher),,f,f,403.0
511,337,Pre-School,pre-school,3/12/2015 16:21,04:46.6,Pre-School  ,8/12/2016 7:43,f,,337.0
512,338,Primary School (International School),primary-school-international-school,3/12/2015 16:21,04:46.6,Primary School (International School)  ,8/12/2016 7:43,f,,338.0
513,339,Primary School (UPSR),primary-school-upsr,3/12/2015 16:21,04:46.6,Primary School (UPSR)  ,8/12/2016 7:43,f,,339.0
514,255,Printing/Design,printing-design-backdrop-bunting,3/12/2015 16:21,08:29.0,Printing/Design Office Printing Bunting Flyer Banner Business Card Name Card Backdrop Brochure Name Tag T Shirt Printing T Shirt Design T-Shirt Printing T-Shirt Design,,t,,255.0
515,213,Private Car Rental,private-car-rental,3/12/2015 16:21,04:46.6,Private Car Rental  ,8/12/2016 7:46,f,,213.0
516,202,Private Chef / Cook,private-chef-cook,3/12/2015 16:21,04:46.6,Private Chef / Cook  ,8/12/2016 7:46,f,,202.0
517,214,Private Driver Rental,private-driver-rental,3/12/2015 16:21,04:46.6,Private Driver Rental  ,8/12/2016 7:46,f,,214.0
518,215,Private Jet Rental,private-jet-rental,3/12/2015 16:21,04:46.6,Private jet Rental  ,8/12/2016 7:46,f,,215.0
519,377,Private Masseuse,private-masseuse,3/12/2015 16:21,04:46.6,Private Masseuse  ,8/12/2016 7:46,f,,377.0
520,370,"Private Masseuse - Thai, Aromatherapy etc",private-masseuse-thai-aromatherapy-etc,3/12/2015 16:21,04:46.6,"Private Masseuse - Thai, Aromatherapy etc  ",8/12/2016 7:46,f,,370.0
521,291,Product Photography,product-photography,3/12/2015 16:21,04:46.6,Product Photography  ,8/12/2016 7:46,f,,51.0
522,292,Product Videography,product-videography,3/12/2015 16:21,04:46.6,Product Videography  ,8/12/2016 7:46,f,,55.0
523,85,Prom / Formal Hair Styling,prom-formal-hair-styling,1/11/2014 21:25,04:46.6,Prom / Formal Hair Styling dance event ballroom hairstyle hair artist,8/12/2016 7:47,f,,77.0
524,94,Prom / Formal Makeup,prom-formal-makeup,1/11/2014 21:25,04:46.6,Prom / Formal Makeup dance ballroom make up making up ,8/12/2016 7:47,f,,87.0
525,395,Proofreading,proofreading,2/7/2016 9:23,31:07.0,Proofreading  Proofreading Proofreader Freelance Writer Writing Grammar Copy Writer Copy Writing,,f,,395.0
526,371,Psychotherapy,psychotherapy,3/12/2015 16:21,04:46.6,Psycho-Therapy  ,8/12/2016 7:47,f,,371.0
527,325,Quran Classes,quran-classes,3/12/2015 16:21,04:46.6,Quran Classes  ,8/12/2016 7:47,f,,325.0
528,293,Real Estate Photography,real-estate-photography,3/12/2015 16:21,04:46.6,Real Estate Photography  ,8/12/2016 7:47,f,,51.0
529,294,Real Estate Videography,real-estate-videography,3/12/2015 16:21,04:46.6,Real Estate Videography  ,8/12/2016 7:47,f,,55.0
530,481,Refrigerator Repair,refrigerator-repair,3/4/2017 8:54,08:29.5,Refrigerator Fridge Appliance Home Repair,,t,,481.0
531,372,Rehab Facilities,rehab-facilities,3/12/2015 16:21,04:46.6,Rehab Facilities  ,8/12/2016 7:48,f,,372.0
532,134,Renovate Rumah,renovasi-malay,6/7/2015 9:15,04:46.6,Renovation Contractor General Contractor Contracting Renovator Renovation Home Renovation Expert House Renovation Expert Renovation Specialist Renovate Living Room Renovate Kitchen Renovate Dining Room Renovate Bedroom Renovate Bathroom Kitchen Renovation Dining Renovation Bedroom Renovation Bathroom Renovatiom House Renovation Home Renovation Ubah Suai Rumah Renovate Rumah New House Design Design And Build Design And Build Contractors Renovation Contractors Design House Build House Redesign House Renovation Expert Kontraktor Kontraktor Rumah Redo House Redo Kitchen Redo Bathroom Redo Dining Room Redo Living Room Make New House Make New Kitchen Make New Living Room Make New Bathroom House Project New House Project Architect Developer Architecture Designer Building Building Expert Blueprint Servis Rumah Design Rumah Ubaisuai Rumah Renovate Rumah Renovation Rumah House Kontraktor Desain Rumah Renovate Dapur Ubahsuai Rumah Teres Kontraktor Rumah Renovate Rumah Teres Membina Rumah Sendiri Dapur Impiana Tambah Rumah Pasang Awning Pasang Grill Tukar Grill Besarkan Rumah Cat Rumah Pecah Dinding Pasang Tiles Repair rumah kontraktor rumah kemasan lantai repair siling penyelenggaraan rumah modify rumah  ,8/12/2016 7:48,f,,22.0
533,22,Renovation,renovation,1/11/2014 21:25,51:17.5,Renovation Renovator Renovation Home Renovation Expert House Renovation Expert Renovation Specialist Renovate Living Room Renovate Kitchen Renovate Dining Room Renovate Bedroom Renovate Bathroom Kitchen Renovation Dining Renovation Bedroom Renovation Bathroom Renovatiom House Renovation Home Renovation Ubah Suai Rumah Renovate Rumah New House Design Design And Build Design And Build Contractors Renovation Contractors Design House Build House Redesign House Renovation Expert Kontraktor Kontraktor Rumah Redo House Redo Kitchen Redo Bathroom Redo Dining Room Redo Living Room Make New House Make New Kitchen Make New Living Room Make New Bathroom House Project New House Project Architect Developer Architecture Designer Building Building Expert Blueprint Servis Rumah General Contracting Handyman,,t,,22.0
534,555,Renovation (Office),renovation-office,28:04.7,28:04.7,Renovation (Office),,f,,555.0
535,169,Rodent Control,rodent-control,3/12/2015 16:21,04:46.6,Rodent Control  ,8/12/2016 7:48,f,,169.0
536,4,Roofing Installation,roofing-installation,1/11/2014 21:25,11:18.6,Roofing Installation Roof Repair New Roof Roof Extension Awning Leak Bumbung Broken Roof Tiles Terracota Ceramic Concrete Zinc Metal Clay Contractor Roof Tiles Water Damage Missing Tiles Rotten Roof Damaged Roof Damaged Tiles Sunken Roof Sagging Roof Leak Repair Roof Cover Renovation Extension Water Leak Kontraktor Bumbung Rosak Roofer Roofer Fix Roof Install Roof New Roof New Tiles Damage Tiles Replace Roof Tiles Install Roof Tiles Bumbung Rosak Renovate Contractor General Handyman General Contracting Handyman Handyman Contractor,,t,f,34.0
537,5,Roofing Repair,roofing-repair,1/11/2014 21:25,11:43.4,Roofing Repair Roof Repair New Roof Roof Extension Awning Leak Bumbung Broken Roof Tiles Terracota Ceramic Concrete Zinc Metal Clay Contractor Roof Tiles Water Damage Missing Tiles Rotten Roof Damaged Roof Damaged Tiles Sunken Roof Sagging Roof Leak Repair Roof Cover Renovation Extension Water Leak Kontraktor Bumbung Rosak Roofer Roofer Fix Roof Install Roof New Roof New Tiles Damage Tiles Replace Roof Tiles Install Roof Tiles Bumbung Rosak Renovate Contractor General Handyman General Contracting Handyman Handyman Contractor,,t,f,5.0
538,194,Runners (Bikes),runners-bikes,3/12/2015 16:21,04:46.6,Runners (Bikes)  ,8/12/2016 7:49,f,,194.0
539,326,Sales Training,sales-training,3/12/2015 16:21,04:46.6,Sales Training  ,8/12/2016 7:49,f,,326.0
540,340,Secondary School (A-Levels),secondary-school-a-levels,3/12/2015 16:21,04:46.6,Secondary School (A-Levels)  ,8/12/2016 7:49,f,,340.0
541,341,Secondary School (International School),secondary-school-international-school,3/12/2015 16:21,04:46.6,Secondary School (International School)  ,8/12/2016 7:49,f,,341.0
542,342,Secondary School (O-Levels),secondary-school-o-levels,3/12/2015 16:21,04:46.6,Secondary School (O-Levels)  ,8/12/2016 7:49,f,,342.0
543,343,Secondary School (PT3),secondary-school-pt3,3/12/2015 16:21,04:46.6,Secondary School (PMR)  ,8/12/2016 7:49,f,,343.0
544,344,Secondary School (SPM),secondary-school-spm,3/12/2015 16:21,04:46.6,Secondary School (SPM)  ,8/12/2016 7:49,f,,344.0
545,345,Secondary School (STPM),secondary-school-stpm,3/12/2015 16:21,04:46.6,Secondary School (STPM)  ,8/12/2016 7:49,f,,345.0
546,230,Security,security,3/12/2015 16:21,04:46.6,Security  ,8/12/2016 7:49,f,,230.0
547,170,Security Personnel,security-personnel,3/12/2015 16:21,04:46.6,Security Personnel  ,8/12/2016 7:49,f,,170.0
548,190,Senior Care,senior-care,3/12/2015 16:21,04:46.6,Senior Care  ,8/12/2016 7:49,f,,190.0
549,133,Servis Aircond Rumah,penghawa-dingin-servicing-repair-malay,6/7/2015 8:55,04:46.6,fix aircond aircon repair aircond repair baiki aircon fix aircon Aircond Service And Maintenance Service Air Con Man Maintenance Gas Refill Ducts Replacement Filters Filter New Filter Freon Gas No Gas No Air Con Gas More Air Con Gas Top Up Gas Servis Hawa Dingin Penghawa Dingin Electrician Condensor Ac Spoil condenser service maintain servis aircond rumah harga servis aircond harga servis aircond rumah harga service aircond servis penghawa dingin harga servis penghawa dingin ,8/12/2016 7:50,f,,508.0
550,129,Servis Pemindahan,movers-ffba0220-df5c-4fd4-ae8c-58813deafbb9,6/7/2015 4:52,04:46.6,Movers khidmat pemindahan pindah barang servis pindah barang servis pemindahan movers service ,8/12/2016 7:52,f,,403.0
551,516,Servis Penyaman Udara,servis-penyaman-udara,58:06.6,34:39.6,Servis Penyaman Udara,,f,,34.0
552,328,Sewing Classes,sewing,3/12/2015 16:21,08:31.1,Sewing  ,,f,,328.0
553,629,Sharp Air Conditioner Installation,sharp-air-conditioner-installation,27:39.4,27:52.4,Sharp Air Conditioner Installation,,f,f,34.0
554,276,Shoes,shoes,3/12/2015 16:21,04:46.6,Shoes  ,8/12/2016 7:50,f,,276.0
555,265,Shoes Rental,shoes-rental,3/12/2015 16:21,04:46.6,Shoes Rental  ,8/12/2016 7:50,f,,265.0
556,329,Singing,singing,3/12/2015 16:21,04:46.6,Singing  ,8/12/2016 7:50,f,,329.0
557,416,Single Sofa Cleaning (3-4 seater),single-sofa-cleaning-3-4-seater,7/11/2016 6:20,00:53.2,Single Sofa Cleaning (3-4 seater),,f,,515.0
558,643,Smart Lock - Hafele EL 7200,hafele-el-7200,24:47.0,47:45.1,Hafele EL 7200,,t,f,645.0
559,644,Smart Lock - Hafele EL 7700,hafele-el-7700,25:32.8,49:17.2,Hafele EL 7700,,t,f,645.0
560,641,Smart Lock - Igloohome Smart Deadbolt 2S,igloohome-smart-deadbolt-2s,20:27.4,47:19.3,Igloohome Smart Deadbolt 2S,,t,f,645.0
561,642,Smart Lock - Igloohome Smart Mortise,igloohome-smart-mortise,23:21.5,47:34.5,Igloohome Smart Mortise,,t,f,645.0
562,652,Smart Lock - Schlage S480,schlage-s480,36:24.8,51:07.9,Schlage S480,,t,f,645.0
563,653,Smart Lock - Schlage S6000,schlage-s6000,37:13.8,51:05.8,Schlage S6000,,t,f,645.0
564,654,Smart Lock - Schlage S6800,schlage-s6800,37:33.1,51:02.8,Schlage S6800,,t,f,645.0
565,648,Smart Lock - Yale YDD424+,yale-ydd424,49:48.2,50:02.4,Yale YDD424+,,t,f,645.0
566,650,Smart Lock - Yale YDR30G,yale-ydr30g,27:05.9,50:23.6,Yale YDR30G,,t,f,645.0
567,651,Smart Lock - Yale YDR343,yale-ydr343,27:26.0,51:10.9,Yale YDR343,,t,f,645.0
568,649,Smart Lock - Yale YDR50G,yale-ydr50g,26:49.1,50:11.0,Yale YDR50G,,t,f,645.0
569,647,Smart Lock - Yale YMF30+,yale-ymf30,49:22.6,49:42.5,Yale YMF30+,,t,f,645.0
570,646,Smart Lock - Yale YMF40+,yale-ym40,49:00.5,49:26.7,Yale YM40+,,t,f,645.0
571,645,Smart Lock Supply & Installation,smart-lock-installation,34:41.9,55:20.2,"Smart Lock,Digital Lock",,t,f,645.0
572,515,Sofa Cleaning,sofa-cleaning,06:27.2,02:21.4,Sofa Cleaning Upholstery Cleaning Fabric Leather Dust Professional Cleaning Stain Cleaning  Dust Dusty,,t,t,515.0
573,611,Sofa Cleaning (Exhibition),sofa-cleaning-exhibition,21:56.9,21:56.9,Sofa Cleaning (Exhibition),,f,,515.0
574,663,Sofa Cleaning (Voucher),sofa-cleaning-voucher,13:33.6,14:00.7,Sofa Cleaning Voucher,,f,f,515.0
575,203,Sommelier,sommelier,3/12/2015 16:21,04:46.6,Sommelier / Alco  ,8/12/2016 7:50,f,,203.0
576,378,Spa,spa,3/12/2015 16:21,04:46.6,Spa  ,8/12/2016 7:50,f,,378.0
577,47,Space Planning / Furniture Positioning,space-planning-furniture-positioning,1/11/2014 21:25,04:46.6,Space Planning / Furniture Positioning Ceiling Flooring Illustration 2 D 3 D Animation Id Interior Decorator Interior Decoration Exterior Exterior Decorator Exterior Decoration Home Design Commercial Design Industrial Design Home Designer Commercial Designer Industrial Designer Home Decorator Commercial Decorator Industrial Decorator Home Decoration Commercial Decoration Industrial Decoration Perspective Perspective View Perspective View Image Technical Technical Drawing Elevation Drawing Sketch Vinyl Vinyl Flooring Laminate Solid Solid Wood Floor Flooring Tile Tiled Tiles Concrete Concrete Flooring Hall Hallway Living Living Area Master Master Bed Masterbedroom Bedroom Bed Kitchen Pantry Dining Dining Area Av Av Room Family Family Room Porch Guest Guest Room Office ,8/12/2016 7:57,f,,47.0
578,306,Spanish Language,spanish-language,3/12/2015 16:21,04:46.6,Spanish Language  ,8/12/2016 7:57,f,,306.0
579,346,Special Classes For Uni/College,special-classes-for-uni-college,3/12/2015 16:21,04:46.6,Special Classes For Uni/College  ,8/12/2016 7:57,f,,346.0
580,373,Specialist,specialist,3/12/2015 16:21,04:46.6,Specialist  ,8/12/2016 7:57,f,,373.0
581,69,Speed / Flexibility Training,speed-flexibility-training,1/11/2014 21:25,04:46.6,Speed / Flexibility Training flexible train personal trainer fast get move agile faster better fitter,8/12/2016 7:58,f,,69.0
582,330,Sports,sports,3/12/2015 16:21,04:46.6,Sports  ,8/12/2016 7:57,f,,330.0
583,562,Spring Cleaning,spring-cleaning,50:02.6,24:52.3,Spring Thorough cleaning clean cleaning Residential Cleaning services keeping Home House Wash Washing part time maid partttime cleaning Washout Tidy Housekeep Housekeeping Room Maintain Maintenance Iron Ironing Scrub Scrubbing Upkeep Build Building Building Cleaning Stain Stain Cleaning Dirt Dirty Kotor Disposal Cleanup Mess Messy Arrange Organize Dry Dry Clean Dry Cleaning Vacuum Mop Mopping Wipe Wiping Dust Dusty Home Clean Home Cleaning House Clean House Cleaning Professional Cleaning Cleaners,,t,t,562.0
584,171,Sprinkler System,sprinkler-system,3/12/2015 16:21,04:46.6,Sprinkler System  ,8/12/2016 7:57,f,,171.0
585,191,Stay In Temp Maids,stay-in-temp-maids,3/12/2015 16:21,04:46.6,Stay In Temp Maids  ,8/12/2016 7:57,f,,191.0
586,231,Storage,storage,3/12/2015 16:21,04:46.6,Storage  ,8/12/2016 7:57,f,,231.0
587,490,Stove / Hob Installation,stove-hob-installation,3/4/2017 11:18,01:19.9,Stove / Hob Installation   Stove / Hob Installation General Handyman Installation,,f,,34.0
588,484,Stove / Hob Repair,stove-hob-repair,3/4/2017 9:38,01:28.7,Stove / Hob Repair  Stove / Hob Repair Home Appliance,,f,,484.0
589,68,Strength Training,strength-training,1/11/2014 21:25,04:46.6,Strength Training Strength Strong Exercise Bulking Personal Trainer Instructor Weightlifting Muscular Weights Lifting Weightlifting Sports Exercise Fit Fitness Cardio Gym Health Trainer Professional Trainer Slimming ,8/12/2016 7:58,f,,68.0
590,124,Studio Photography,studio-photography,9/5/2015 8:10,04:46.6,Studio Photography  ,,t,,51.0
591,204,Supplements Supplier,supplements-supplier,3/12/2015 16:21,04:46.6,Supplements Supplier  ,8/12/2016 7:58,f,,204.0
592,64,Swimming Pool Cleaning / Maintenance,swimming-pool-cleaning-maintenance,1/11/2014 21:25,04:46.6,Swimming Pool Cleaning / Maintenance Clean Clean Pool Pool Cleaning Maintain Pool Cleaning System Wooden Deck Pool Drain Cover Jacuzzi System Spa System Diving Board Slide Renang Kolam Kolam Renang Bersih Cuci Wash Tidy Thorough Clean House Pool Residential Pool Commercial Pool Office Pool Water Scrub Cleanup Upkeep Upkeeping Maintain Scrubbing Dirt Dirty Kotor Pond Landscaping Cleaner Pencuci ,8/12/2016 7:58,f,,64.0
593,374,Swimming Training,swimming,3/12/2015 16:21,08:28.1,Swimming Training swimming lessons swim coach belajar renang learn swimming ,,t,,374.0
594,347,Tadika,tadika,3/12/2015 16:21,04:46.6,TADIKA  ,8/12/2016 7:58,f,,347.0
595,266,Tailor,tailor,3/12/2015 16:21,04:46.6,Tailor  ,8/12/2016 7:58,f,,266.0
596,331,Team Building,team-building,3/12/2015 16:21,48:06.1,Team Building,,f,f,331.0
597,673,Team Building (Gopeng) - 2 Days 1 Night,team-building-gopeng-2-days-1-night,09:42.1,52:09.3,team building gopeng 2 days 1 night,,t,f,331.0
598,672,Team Building (Gopeng) - 3 Days 2 Nights,team-building-gopeng-3-days-2-nights,38:18.9,51:56.0,team - building gopeng 3 Days 2 Nights,,t,f,331.0
599,676,Team Building (Jeram Besu) - 2 Days 1 Night,team-building-jeram-besu-2-days-1-night,15:14.3,49:42.4,team building jeram besu 2 days 1 night,,t,f,331.0
600,674,Team Building (Langkawi) - 3 Days 2 Nights,team-building-langkawi-3-days-2-nights,12:06.2,50:41.9,team building langkawi 3 days 2 nights,,t,f,331.0
601,675,Team Building (Taman Negara) - 3 Days 2 Nights,team-building-taman-negara-3-days-2-nights,13:42.1,01:45.0,team building taman negara 3 days 2 nights,,t,f,331.0
602,256,Team-Building,team-building,3/12/2015 16:21,04:46.6,Team-Building  ,4/12/2015 9:29,f,,331.0
603,617,Telugu Lessons,test-local-moving-services,58:43.3,37:53.1,kriti,,f,f,617.0
604,387,Temporary Office Rental (Agency),temporary-office-rental-agency,10/12/2015 4:47,04:46.6,Temporary Office Rental (Agency)  temporary office rental office rent space rental rent office space,8/12/2016 7:59,f,,387.0
605,408,Termite Baiting,termite-baiting,21/10/2016 4:24,33:37.2,Termite Baiting,,f,,408.0
606,521,Termite Baiting Service,termite-baiting-service,05:20.7,14:42.4,Termite Baiting,,f,,521.0
607,172,Termite Control,termite-control,3/12/2015 16:21,04:46.6,Termite Control  ,8/12/2016 7:59,f,,172.0
608,546,Thorough Cleaning (Office),thorough-cleaning-office,54:28.6,54:28.6,Thorough Cleaning (Office),,f,,546.0
609,8,Tiling Installation,tiling-installation,1/11/2014 21:25,13:49.4,Tiling Installation Bathroom Kitchen Outdoor Living Area Bedroom Walls Countertop Floor Shower Dining Area Ceramic Porcelain Natural Stone Mosaic Terracotta New Bathroom Tiles Repair Tiles Kitchen Counter Granite Broken Tiles Counter Top Marble Fix Tiles Jubin Retile Floor Flooring Renovation New Tiles Repair Tiles Tile Repairman Tiling Expert Tiler Tile Man Tile Guy Fix Tiles Fit New Tiles Fix New Tiles Fix Old Tiles Replace Old Tiles Hack Tiles Contractor Hacking General Handyman General Contracting Handyman Handyman Contractor,,t,f,34.0
610,9,Tiling Repair,tiling-repair,1/11/2014 21:25,14:03.7,Tiling Repair Bathroom Kitchen Outdoor Living Area Bedroom Walls Countertop Floor Shower Dining Area Ceramic Porcelain Natural Stone Mosaic Terracotta New Bathroom Tiles Repair Tiles Kitchen Counter Granite Broken Tiles Counter Top Marble Fix Tiles Jubin Retile Floor Flooring Renovation New Tiles Repair Tiles Tile Repairman Tiling Expert Tiler Tile Man Tile Guy Fix Tiles Fit New Tiles Fix New Tiles Fix Old Tiles Replace Old Tiles Hack Tiles Contractor Hacking General Handyman General Contracting Handyman Handyman Contractor,,t,f,9.0
611,606,Time Business,time-business,53:40.3,20:58.5,Time Business Wifi Internet Office,,f,,606.0
612,605,Time Home,time-home,14:46.5,15:13.8,Time Wifi Internet Home,,f,,605.0
613,348,TOEFL / IELTS,toefl-ielts,3/12/2015 16:21,04:46.6,TOEFL / IELTS  ,8/12/2016 7:59,f,,348.0
614,668,Towing Service,towing-service,11:43.8,04:19.1,"Car Towing , Towing Service, Tow",,f,f,668.0
615,375,Traditional Chinese Medicine,traditional-chinese-medicine,3/12/2015 16:21,04:46.6,Traditional Chinese Medicine  ,8/12/2016 8:01,f,,375.0
616,232,Translator,translator,3/12/2015 16:21,35:02.6,Translator,,f,,232.0
617,233,Transportation,transportation,3/12/2015 16:21,04:46.6,Transportation  ,8/12/2016 8:01,f,,233.0
