user_id,service_type_id,count
265810,303,1
265814,9,1
265814,493,2
265817,374,1
265818,105,1
265821,379,1
265823,5,1
265824,522,1
265824,531,1
265825,305,1
265827,1,1
265827,153,1
265831,15,1
265831,23,1
265831,24,1
265837,524,1
265850,1,1
265850,109,1
265853,516,1
265857,522,1
265860,522,1
265860,531,1
265871,22,1
265873,522,1
265874,480,1
265879,522,1
265879,531,1
265882,379,1
265883,379,1
265885,24,1
265889,15,1
265891,299,1
265894,512,2
265896,1,2
265896,6,1
265896,508,1
265897,153,1
265897,522,5
265898,456,1
265900,1,1
265903,522,1
265905,1,1
265905,441,1
265908,508,1
265909,517,1
265915,109,1
265917,6,1
265921,9,1
265921,28,1
265921,531,1
265927,6,1
265928,441,1
265930,531,1
265937,1,1
265937,153,1
265938,22,1
265939,522,1
265945,494,1
265947,1,2
265947,6,2
265947,17,1
265947,28,1
265947,108,4
265947,153,1
265947,178,1
265950,473,1
265951,1,1
265953,2,1
265953,5,1
265953,178,1
265958,379,1
265960,106,1
265964,493,1
265968,1,1
265968,6,2
265968,481,1
265968,522,1
265969,379,1
265971,1,1
265971,106,1
265971,110,1
265971,225,1
265972,267,1
265974,522,1
265977,525,1
265982,494,1
265983,60,1
265984,3,2
265984,15,1
265986,480,1
265994,3,1
265996,1,1
265998,3,1
265998,5,1
265998,508,1
265999,103,2
266001,103,1
266002,29,1
266002,522,1
266002,562,1
266007,524,1
266011,1,2
266011,5,1
266011,508,2
266013,522,1
266014,1,1
266014,28,1
266014,522,1
266016,531,1
266022,1,1
266024,497,1
266026,456,1
266030,524,1
266030,525,1
266032,102,1
266035,58,1
266038,10,1
266039,27,1
266039,29,1
266039,109,1
266039,480,1
266041,1,1
266043,58,1
266044,379,1
266047,8,1
266049,508,1
266053,24,1
266054,379,1
266055,480,1
266057,1,1
266058,9,1
266061,96,1
266061,327,1
266061,374,1
266062,379,1
266064,8,1
266068,1,1
266068,508,1
266069,22,1
266076,374,1
266078,113,1
266080,254,1
266080,379,1
266081,1,2
266087,22,1
266088,522,1
266089,522,1
266091,379,1
266093,516,1
266101,531,1
266104,303,1
266104,441,1
266108,106,1
266110,486,1
266113,524,1
266123,11,1
266125,1,1
266126,1,2
266132,25,1
266132,106,1
266139,113,1
266141,522,1
266142,1,1
266144,522,1
266145,58,1
266149,51,2
266149,55,1
266149,508,1
266150,1,1
266150,28,1
266150,508,2
266154,379,1
266156,522,1
266162,96,1
266163,27,1
266167,1,1
266168,31,1
266177,510,1
266178,508,3
266178,522,1
266180,379,1
266181,3,1
266181,5,1
266181,25,1
266181,524,1
266181,531,1
266182,1,2
266182,508,1
266185,19,1
266185,52,1
266185,225,1
266187,480,1
266188,508,1
266189,50,1
266191,508,1
266196,6,1
266197,8,1
266197,16,1
266197,27,1
266198,5,1
266198,6,2
266198,7,1
266198,17,1
266198,22,1
266198,106,1
266198,153,1
266198,512,1
266210,473,1
266215,31,1
266215,113,1
266218,153,1
266225,29,1
266236,29,1
266237,2,1
266237,522,4
266239,6,1
266247,113,1
266250,10,1
266250,22,1
266250,522,2
266251,1,1
266257,3,1
266263,1,1
266264,27,1
266268,1,1
266268,3,1
266268,15,1
266268,22,1
266273,5,1
266273,480,1
266275,1,3
266275,6,1
266275,15,1
266275,17,1
266275,19,1
266275,113,1
266275,153,2
266276,2,1
266279,522,1
266284,122,1
266287,15,1
266291,6,1
266292,22,3
266295,513,1
266296,28,1
266297,244,2
266297,441,1
266297,508,1
266297,522,7
266300,178,1
266306,267,1
266307,543,1
266311,495,1
266314,224,1
266317,456,1
266319,379,1
266328,57,1
266328,510,2
266328,522,1
266329,1,1
266333,19,1
266337,6,1
266337,508,1
266340,441,1
266343,15,1
266343,235,1
266350,508,1
266353,27,1
266356,56,1
266358,1,1
266358,7,1
266359,508,1
266371,1,1
266371,6,1
266371,15,1
266371,27,1
266371,28,1
266376,522,2
266379,1,1
266379,28,1
266379,508,1
266380,44,1
266383,153,1
266385,379,1
266395,6,1
266397,1,1
266397,225,2
266397,495,1
266397,522,1
266398,1,1
266398,11,1
266398,481,1
266404,522,1
266405,6,1
266405,17,1
266409,1,1
266409,456,1
266412,508,1
266413,522,1
266414,2,1
266416,1,1
266416,441,2
266416,508,1
266419,522,1
266420,379,1
266422,480,1
266424,524,1
266425,28,1
266427,48,1
266431,480,1
266432,522,1
266433,1,2
266433,6,2
266433,106,1
266436,522,1
266439,508,1
266441,3,1
266441,6,1
266441,22,1
266441,31,1
266441,32,3
266442,531,1
266451,1,1
266451,178,1
266459,524,1
266461,508,2
266462,108,1
266468,106,1
266470,1,1
266470,510,1
266473,22,1
266473,23,1
266481,8,1
266482,153,1
266482,522,5
266488,522,1
266491,8,1
266496,28,1
266501,29,1
266501,510,1
266503,441,1
266507,24,1
266511,516,1
266512,531,3
266521,525,1
266530,522,1
266535,6,1
266535,480,1
266535,486,1
266538,3,2
266545,1,1
266545,2,1
266550,531,1
266551,379,1
266551,441,1
266552,8,1
266557,522,1
266560,60,1
266560,512,1
266560,524,1
266561,57,1
266561,522,3
266562,1,1
266564,1,1
266564,493,1
266564,513,1
266567,522,1
266570,52,1
266572,522,1
266576,28,1
266577,178,1
266579,531,1
266585,522,3
266586,480,1
266603,1,1
266603,178,1
266603,480,4
266603,484,1
266605,65,1
266607,15,1
266608,22,1
266609,60,2
266614,522,1
266616,6,1
266623,512,1
266623,522,1
266625,522,1
266637,486,1
266638,223,1
266640,6,1
266640,57,1
266640,481,1
266640,531,1
266644,1,1
266650,5,1
266651,105,1
266651,524,1
266652,1,1
266652,21,1
266652,27,1
266652,480,2
266653,379,1
266655,522,1
266656,108,1
266660,106,1
266661,248,1
266662,1,1
266662,5,1
266662,441,2
266662,522,1
266665,513,1
266669,106,1
266673,3,1
266673,8,1
266677,379,1
266678,3,1
266678,508,1
266684,531,1
266687,225,1
266691,508,1
266692,522,1
266692,531,1
266693,441,1
266693,508,2
266693,512,1
266693,519,1
266698,522,1
266699,1,1
266701,29,1
266702,103,1
266702,299,1
266702,379,1
266703,10,1
266703,44,1
266705,441,1
266707,105,1
266712,522,1
266714,14,1
266714,22,1
266714,25,1
266714,512,1
266714,513,1
266714,544,1
266716,267,1
266717,522,7
266718,522,1
266725,65,1
266726,525,1
266728,522,1
266735,51,1
266736,65,1
266738,522,1
266739,65,3
266739,305,1
266743,441,3
266745,15,1
266745,22,1
266745,508,1
266747,522,1
266748,522,2
266752,2,1
266754,522,1
266755,65,1
266757,508,1
266760,379,1
266763,44,1
266765,3,1
266765,57,1
266765,110,1
266765,522,5
266765,531,1
266765,636,2
266766,531,1
266767,508,1
266768,379,1
266774,178,1
266779,1,1
266779,105,1
266779,106,1
266779,508,3
266779,522,7
266779,544,1
266783,31,1
266787,125,1
266788,65,1
266789,178,1
266793,522,1
266794,96,1
266795,3,1
266796,22,1
266796,508,1
266796,512,1
266797,374,1
266798,522,2
266800,49,1
266802,106,1
266803,6,1
266808,522,1
266809,106,1
266810,15,1
266811,379,1
266817,486,1
266819,480,1
266819,508,1
266827,5,1
266828,1,2
266828,508,1
266828,522,2
266831,508,1
266831,524,1
266831,544,3
266843,522,2
266844,531,1
266845,510,1
266849,522,1
266851,23,1
266852,522,2
266854,522,1
266855,522,1
266858,3,1
266858,6,1
266859,48,1
266863,495,1
266864,494,1
266865,379,1
266868,522,1
266868,531,1
266869,48,1
266869,65,1
266869,105,1
266869,379,1
266869,522,1
266870,24,1
266873,3,1
266873,51,1
266873,552,1
266877,522,1
266878,113,1
266878,543,1
266878,545,1
266879,481,1
266881,1,1
266881,508,1
266881,522,1
266882,1,1
266884,522,1
266887,1,1
266888,522,1
266890,32,1
266890,524,1
266891,6,1
266893,379,1
266895,522,1
266898,379,1
266899,6,1
266899,441,1
266899,508,1
266900,65,1
266901,58,1
266903,3,1
266903,109,1
266903,522,2
266904,1,1
266905,58,1
266906,522,1
266908,492,1
266911,531,1
266915,396,2
266918,5,1
266918,153,1
266919,28,1
266919,522,1
266921,28,1
266926,2,1
266926,6,1
266927,15,1
266934,10,1
266935,6,1
266935,11,1
266939,327,1
266942,522,4
266942,636,1
266944,531,1
266946,105,1
266947,522,1
266947,531,1
266948,384,1
266949,106,1
266950,522,1
266951,524,1
266952,481,1
266953,522,5
266958,6,1
266958,10,1
266958,27,1
266958,524,1
266959,1,1
266960,522,1
266964,23,1
266967,1,1
266967,2,1
266969,55,1
266970,524,1
266971,522,8
266973,299,1
266973,522,1
266973,568,1
266974,22,1
266975,543,1
266976,22,1
266977,522,2
266980,522,1
266982,108,1
266982,508,1
266983,15,2
266984,441,1
266986,522,1
266987,15,1
266990,525,1
266991,543,1
266992,522,4
266994,531,1
266995,29,1
266995,113,1
266998,1,2
266999,22,1
266999,28,1
267008,1,1
267009,18,1
267009,510,1
267011,522,1
267018,102,1
267019,27,1
267022,58,1
267028,113,1
267031,125,2
267031,512,1
267032,522,1
267033,5,1
267033,6,1
267034,24,1
267038,22,1
267039,23,1
267046,110,1
267049,3,1
267054,44,3
267054,106,1
267058,522,1
267060,374,1
267063,327,1
267064,6,1
267064,513,1
267064,568,1
267066,178,1
267067,65,1
267067,327,1
267071,522,1
267076,522,1
267077,103,1
267083,25,1
267083,48,1
267083,105,1
267083,379,1
267083,522,1
267084,65,1
267084,531,1
267087,109,1
267088,379,1
267089,524,2
267090,15,1
267093,15,1
267093,24,1
267094,139,1
267095,110,1
267097,15,1
267101,497,1
267102,1,1
267103,480,1
267105,105,1
267105,153,1
267105,156,1
267105,175,1
267105,379,5
267105,473,1
267105,512,1
267105,522,2
267106,522,1
267107,480,2
267111,522,2
267131,11,1
267131,522,2
267133,24,1
267135,524,1
267142,522,1
267143,32,1
267149,379,1
267150,379,1
267152,1,1
267152,6,2
267152,106,1
267152,109,1
267152,110,2
267152,524,1
267155,110,1
267155,480,1
267155,520,1
267156,1,2
267156,522,1
267156,636,1
267157,27,1
267158,512,1
267160,3,1
267160,522,1
267161,522,1
267167,57,1
267167,522,1
267168,105,1
267170,522,1
267174,65,1
267180,522,1
267182,543,1
267183,522,1
267185,6,1
267185,27,1
267186,22,1
267188,1,1
267188,12,1
267190,303,1
267191,379,1
267193,522,6
267195,522,1
267199,3,1
267207,17,1
267207,441,1
267210,396,1
267213,1,1
267216,486,1
267217,50,1
267218,1,1
267218,6,2
267221,496,1
267222,512,1
267225,51,1
267231,374,2
267233,96,1
267234,28,1
267234,510,1
267234,522,2
267237,1,1
267237,522,1
267239,105,1
267243,153,1
267248,58,1
267249,1,1
267249,105,1
267252,29,1
267253,379,1
267255,108,1
267255,255,1
267255,494,1
267256,531,1
267257,522,2
267259,522,1
267265,65,1
267269,524,1
267269,531,1
267270,28,1
267271,22,1
267272,267,1
267273,51,1
267274,65,1
267276,508,1
267283,27,1
267283,493,1
267284,29,1
267284,480,1
267284,481,1
267286,15,1
267286,18,1
267286,23,1
267286,386,1
267286,481,1
267289,65,1
267293,484,1
267300,21,1
267300,27,1
267300,106,1
267300,508,1
267300,522,4
267303,1,1
267306,3,1
267306,6,1
267306,23,1
267309,1,1
267309,29,1
267310,1,2
267310,22,1
267311,522,1
267311,524,1
267315,522,2
267315,531,1
267316,327,1
267317,5,1
267317,10,1
267317,17,1
267317,24,1
267318,3,1
267318,5,1
267320,4,1
267320,5,1
267320,20,1
267328,508,1
267330,5,1
267335,508,1
267337,1,1
267337,480,1
267337,568,1
267338,24,1
267338,374,1
267338,480,1
267338,520,1
267339,6,1
267340,522,1
267341,3,1
267341,480,2
267342,65,1
267344,441,1
267355,379,2
267356,15,1
267356,522,1
267360,103,1
267361,480,1
267362,65,1
267362,441,1
267362,508,2
267369,480,1
267370,379,1
267371,1,1
267371,28,1
267371,508,2
267371,522,5
267371,636,4
267372,1,1
267372,3,3
267373,65,1
267374,153,1
267375,1,1
267375,6,1
267375,11,2
267375,15,2
267375,267,1
267375,379,1
267375,441,1
267375,508,1
267378,1,1
267379,480,1
267381,19,1
267381,112,1
267381,441,1
267384,508,1
267386,327,1
267394,112,1
267394,531,1
267397,96,1
267401,65,1
267402,178,1
267406,31,1
267408,522,1
267410,29,1
267415,15,1
267415,520,1
267416,508,1
267416,522,1
267418,32,1
267420,3,1
267420,15,1
267420,105,1
267423,508,1
267423,522,1
267424,15,2
267425,10,1
267425,508,1
267427,379,1
267433,522,1
267434,6,1
267437,3,1
267438,1,1
267438,18,1
267439,508,1
267440,508,1
267442,531,1
267445,508,1
267450,484,1
267455,8,1
267455,109,1
267455,510,1
267463,509,1
267464,29,1
267464,508,1
267465,1,2
267465,6,1
267465,108,1
267466,522,2
267467,1,1
267467,480,2
267467,508,2
267468,32,1
267469,1,1
267471,65,1
267477,2,1
267477,481,1
267485,65,1
267486,374,1
267489,522,1
267490,3,1
267490,15,1
267490,25,1
267494,522,3
267499,508,1
267504,7,1
267508,25,1
267508,65,2
267509,19,2
267510,6,1
267510,480,1
267512,512,2
267513,484,1
267514,1,1
267515,1,1
267515,15,1
267515,55,1
267516,1,1
267516,5,1
267516,6,1
267518,481,1
267519,3,1
267519,6,1
267519,10,2
267520,224,1
267523,522,1
267524,8,2
267528,508,1
267528,531,1
267529,1,2
267537,497,1
267541,122,1
267544,522,1
267550,22,1
267551,508,1
267552,374,1
267556,512,1
267567,379,1
267570,512,1
267573,480,1
267573,508,1
267575,1,1
267575,512,1
267577,32,2
267589,65,1
267592,522,1
267593,531,1
267595,48,1
267595,51,1
267600,1,1
267600,3,2
267600,379,1
267600,508,1
267602,6,1
267603,65,1
267605,25,1
267605,522,31
267607,105,1
267613,109,1
267614,234,1
267617,1,1
267618,441,1
267619,525,1
267621,1,2
267621,22,1
267621,57,1
267621,520,1
267621,524,1
267621,531,1
267625,6,1
267625,125,1
267630,2,1
267630,3,1
267630,6,2
267630,441,1
267630,481,1
267630,508,1
267643,522,1
267649,1,1
267652,31,2
267654,524,1
267658,65,1
267659,1,1
267659,5,1
267664,178,1
267669,508,1
267672,56,1
267672,178,1
267682,1,1
267682,2,1
267700,1,1
267702,522,2
267703,1,1
267706,508,1
267707,3,1
267707,15,1
267707,44,1
267707,508,1
267708,22,1
267708,441,1
267709,522,1
267711,96,1
267711,522,1
267715,1,1
267719,8,1
267720,6,1
267721,522,3
267727,65,1
267727,96,1
267732,534,1
267735,22,1
267747,531,1
267748,22,1
267751,65,2
267752,1,1
267756,374,1
267762,22,1
267763,65,1
267766,5,1
267767,516,1
267769,51,1
267777,379,1
267779,379,1
267779,522,7
267784,374,1
267787,379,1
267792,8,1
267793,22,1
267793,327,1
267793,374,1
267796,531,1
267802,1,1
267804,52,1
267806,486,2
267807,32,1
267813,1,1
267814,65,1
267817,96,1
267822,522,1
267823,65,1
267827,531,1
267833,441,1
267838,22,1
267839,480,2
267839,508,5
267846,1,2
267846,27,1
267846,106,1
267849,1,1
267859,1,1
267860,27,1
267860,125,1
267871,480,1
267873,1,1
267873,2,1
267873,48,1
267873,65,1
267873,508,1
267873,522,1
267875,96,1
267876,178,1
267881,522,1
267883,65,1
267887,5,1
267889,379,1
267890,223,2
267890,522,1
267890,524,1
267891,11,1
267895,23,1
267897,1,1
267897,60,1
267907,522,1
267909,52,1
267910,32,1
267910,108,1
267912,1,2
267912,3,1
267913,522,5
267914,27,1
267914,153,1
267917,3,1
267918,508,1
267921,544,1
267922,20,1
267922,379,1
267924,1,1
267931,1,1
267939,50,1
267939,473,1
267939,513,1
267939,524,1
267939,525,1
267939,531,1
267942,223,1
267948,125,1
267949,1,1
267950,481,1
267950,515,1
267952,3,1
267952,112,1
267952,493,1
267952,522,1
267955,1,1
267959,379,1
267964,105,1
267966,58,1
267966,543,1
267968,483,1
267968,490,1
267971,1,1
267971,27,1
267971,508,1
267972,379,1
267973,106,1
267975,10,1
267975,27,1
267975,29,1
267975,31,2
267977,28,1
267978,44,1
267979,441,1
267980,1,1
267981,512,1
267983,522,1
267985,522,2
267987,522,2
267991,15,1
267991,224,1
267991,299,1
267992,3,1
267992,32,3
267993,522,1
267996,1,1
267996,18,1
267998,1,1
268000,52,1
268001,65,1
268002,512,2
268006,65,1
268009,522,1
268011,51,1
268011,379,1
268014,379,1
268016,3,1
268018,480,1
268020,508,2
268022,15,1
268025,510,1
268026,374,1
268027,486,1
268027,512,1
268029,10,1
268031,480,1
268033,65,1
268039,44,1
268039,513,1
268049,513,1
268052,9,1
268052,24,1
268052,508,2
268058,481,1
268064,105,1
268064,113,1
268065,379,1
268066,481,1
268068,65,1
268074,513,1
268075,125,1
268075,512,1
268075,525,1
268087,5,1
268091,25,1
268097,1,1
268097,512,1
268097,522,1
268101,1,1
268103,508,1
268103,510,1
268104,22,1
268105,65,1
268106,374,2
268107,508,1
268107,522,4
268107,524,1
268107,531,1
268110,441,1
268119,48,1
268138,1,2
268138,517,1
268138,524,1
268140,1,1
268140,305,1
268143,57,1
268143,522,1
268143,531,1
268148,1,3
268148,510,1
268149,57,1
268149,531,1
268150,299,1
268150,522,1
268151,106,1
268153,524,1
268154,522,1
268155,524,1
268156,1,1
268157,153,1
268159,57,1
268159,58,1
268159,543,1
268160,139,1
268160,225,3
268160,522,3
268162,65,1
268163,379,1
268166,1,1
268168,32,1
268171,531,1
268172,234,1
268174,1,1
268176,1,1
268178,2,1
268179,3,1
268179,6,1
268181,1,2
268181,508,1
268181,522,1
268181,636,1
268182,65,1
268184,508,1
268186,6,1
268186,494,1
268188,65,1
268190,524,1
268190,531,1
268193,178,1
268194,18,1
268195,543,1
268208,2,4
268210,123,1
268211,1,1
268214,125,1
268223,3,1
268225,1,1
268225,29,1
268226,108,1
268230,531,1
268232,303,1
268236,6,1
268237,1,1
268237,441,2
268239,522,1
268242,7,1
268243,125,1
268244,56,1
268251,6,1
268251,27,1
268254,65,1
268256,327,1
268258,508,1
268265,1,2
268265,5,1
268267,139,1
268270,522,1
268271,25,1
268274,522,1
268277,305,1
268278,31,1
268281,374,1
268283,6,1
268283,493,1
268283,508,1
268283,522,6
268284,1,1
268289,1,1
268289,6,1
268289,48,1
268289,96,2
268289,153,1
268289,379,1
268289,394,1
268289,493,2
268289,508,1
268289,522,1
268290,6,1
268295,508,1
268295,515,1
268298,522,1
268299,178,1
268300,1,1
268300,19,1
268304,8,1
268306,494,1
268311,9,1
268312,5,1
268312,126,1
268312,510,3
268317,1,1
268319,522,1
268320,327,1
268320,568,1
268322,518,1
268332,327,1
268333,480,1
268334,22,2
268334,24,1
268334,106,1
268334,494,1
268334,513,1
268338,512,1
268342,379,1
268344,11,1
268345,522,1
268346,125,1
268347,522,1
268347,531,1
268349,480,1
268351,473,1
268353,6,1
268353,441,1
268353,480,4
268353,520,1
268353,522,1
268355,462,1
268355,522,1
268356,522,1
268359,65,4
268360,6,1
268360,31,1
268360,32,1
268363,508,1
268364,522,1
268365,508,1
268368,1,1
268368,113,1
268368,223,1
268368,481,1
268373,6,1
268373,513,1
268374,1,1
268374,17,1
268375,522,1
268380,17,1
268380,31,1
268387,56,1
268394,1,1
268394,508,1
268394,522,1
268403,22,1
268403,508,1
268405,522,2
268406,522,1
268410,7,1
268414,1,1
268415,508,1
268423,24,1
268427,516,1
268435,1,1
268435,485,1
268440,1,1
268443,508,1
268444,29,2
268444,106,1
268445,522,1
268445,524,1
268448,522,1
268448,531,1
268450,1,1
268450,481,1
268456,522,1
268457,1,3
268457,6,1
268463,481,1
268464,522,1
268469,1,1
268469,105,1
268469,512,1
268469,522,1
268470,1,1
268471,2,1
268473,512,1
268475,508,1
268476,1,1
268478,58,1
268480,522,3
268481,31,1
268482,6,1
268486,105,1
268487,379,1
268488,1,1
268488,520,1
268493,513,1
268494,379,1
268495,512,1
268496,6,4
268496,441,1
268496,522,1
268499,522,3
268501,512,1
268511,24,1
268515,1,1
268517,65,2
268521,1,1
268521,22,1
268521,226,1
268526,22,1
268527,508,1
268529,522,1
268530,522,11
268534,522,1
268536,1,1
268537,384,1
268538,15,1
268538,108,1
268539,57,1
268540,327,1
268541,57,1
268541,522,2
268542,481,1
268543,50,1
268545,57,1
268545,522,5
268549,153,1
268552,56,1
268553,522,1
268556,508,2
268557,6,2
268558,6,1
268559,522,1
268559,524,1
268560,379,1
268561,6,1
268562,2,1
268568,494,1
268568,508,1
268568,522,1
268568,543,2
268569,508,1
268570,65,1
268571,508,1
268572,522,1
268574,53,1
268575,3,1
268575,7,1
268575,11,1
268575,495,1
268577,480,1
268586,508,1
268587,1,1
268587,153,1
268587,388,1
268588,50,1
268590,3,1
268590,44,1
268590,65,1
268594,44,1
268603,125,1
268607,531,2
268628,441,1
268628,481,2
268630,379,1
268631,6,1
268631,27,1
268635,57,1
268635,303,1
268635,522,1
268635,531,1
268637,480,1
268640,522,2
268640,568,1
268641,1,1
268641,522,1
268641,531,1
268644,522,1
268646,1,1
268647,1,1
268647,32,1
268647,481,1
268650,1,1
268651,255,1
268652,65,1
268655,22,1
268656,522,1
268658,512,1
268659,374,1
268664,48,1
268671,524,1
268672,3,1
268672,5,1
268673,327,1
268681,15,1
268682,522,1
268683,6,1
268689,1,1
268693,65,1
268694,58,1
268696,508,1
268697,103,1
268697,522,2
268697,531,1
268697,636,1
268701,480,1
268701,508,1
268703,522,1
268706,480,1
268712,441,1
268712,508,1
268712,522,1
268721,3,1
268721,29,1
268721,512,1
268723,2,1
268724,223,1
268724,224,3
268725,524,1
268728,22,1
268729,522,1
268730,105,1
268732,512,1
268734,105,1
268734,247,1
268734,379,1
268736,106,1
268742,524,1
268745,6,1
268746,522,2
268748,65,1
268750,65,1
268750,374,2
268750,522,4
268755,55,1
268756,28,1
268756,508,1
268760,65,1
268761,531,1
268763,1,1
268767,522,1
268767,525,1
268772,525,1
268775,65,1
268778,96,1
268779,57,1
268779,522,1
268782,53,1
268785,6,1
268788,3,1
268788,4,1
268790,105,1
268793,1,1
268795,480,1
268796,65,1
268796,481,1
268797,531,1
268798,22,2
268798,525,1
268802,178,1
268804,508,1
268805,508,1
268806,123,1
268808,15,1
268813,1,1
268814,522,2
268814,524,1
268824,522,1
268824,524,1
268826,31,1
268827,8,1
268829,2,1
268829,522,1
268830,17,1
268830,512,1
268837,522,1
268838,508,1
268840,22,1
268846,508,1
268847,57,1
268847,508,1
268847,531,1
268848,543,1
268850,522,1
268852,508,1
268854,512,1
268854,544,1
268857,481,1
268859,522,1
268860,105,2
268861,105,2
268863,65,1
268874,11,1
268874,525,1
268880,1,1
268881,1,1
268881,6,1
268884,522,1
268885,522,1
268887,28,1
268887,113,1
268887,522,2
268887,531,1
268887,636,1
268889,24,1
268891,516,1
268894,25,1
268896,28,1
268897,20,1
268897,508,1
268898,1,1
268903,327,1
268906,178,1
268909,441,1
268910,508,1
268912,508,1
268916,3,1
268916,522,1
268918,6,1
268918,106,1
268918,153,1
268918,508,1
268920,105,1
268920,481,1
268921,65,1
268922,510,1
268928,65,1
268944,6,1
268953,3,1
268953,65,1
268953,106,1
268956,1,1
268959,473,1
268959,522,23
268963,27,1
268968,522,1
268968,531,1
268969,1,3
268972,52,1
268972,543,1
268974,57,1
268974,531,1
268976,522,1
268984,52,1
268988,374,1
268989,441,1
268992,379,1
268996,531,1
268997,305,2
268999,305,2
269003,58,1
269003,522,1
269003,543,1
269004,15,1
269006,255,1
269007,441,1
269009,1,1
269012,522,1
269016,1,1
269016,11,1
269024,6,1
269024,11,1
269024,15,1
269024,109,1
269024,493,1
269024,522,1
269035,508,1
269037,1,1
269037,522,6
269037,636,1
269038,22,1
269038,44,1
269038,50,1
269043,522,1
269046,516,1
269047,32,1
269051,513,1
269054,175,1
269055,522,1
269057,531,1
269060,516,1
269061,486,1
269063,522,2
269065,524,1
269065,525,1
269069,65,1
269072,65,2
269072,522,3
269075,508,1
269075,522,1
269077,10,1
269081,481,1
269085,522,1
269086,24,1
269086,106,2
269086,508,1
269086,515,1
269088,327,1
269089,6,1
269089,27,2
269089,28,1
269093,1,1
269093,480,2
269095,480,1
269095,516,1
269096,2,1
269096,6,1
269096,9,1
269097,379,1
269097,522,9
269098,519,1
269099,512,1
269101,522,2
269101,531,1
269103,522,4
269103,636,1
269110,522,3
269111,65,1
269113,508,1
269114,522,1
269116,508,1
269122,508,1
269126,522,1
269129,374,1
269131,27,1
269131,29,1
269131,106,1
269131,488,1
269131,493,1
269131,522,1
269131,544,1
269132,24,1
269133,1,1
269137,110,1
269140,522,1
269141,15,1
269142,493,1
269143,1,1
269146,65,1
269147,481,1
269152,374,1
269157,522,1
269160,3,1
269160,24,1
269160,522,1
269161,3,1
269161,8,1
269161,10,1
269161,15,3
269161,22,1
269161,112,2
269161,396,1
269161,497,1
269161,508,2
269161,522,2
269162,1,1
269162,5,1
269165,374,1
269168,480,1
269171,15,1
269171,19,1
269171,20,1
269171,22,1
269172,379,1
269173,109,1
269176,96,2
269176,522,11
269181,44,1
269182,1,1
269183,65,1
269184,508,1
269185,2,1
269186,486,1
269191,508,1
269194,508,3
269196,223,2
269202,65,1
269209,50,1
269211,1,1
269218,65,1
269223,531,1
269224,327,1
269225,525,1
269226,522,1
269229,3,1
269229,386,1
269229,508,1
269230,543,1
269231,6,1
269232,480,1
269232,508,1
269234,522,2
269235,522,1
269236,1,1
269238,7,1
269238,19,1
269238,522,1
269240,374,1
269241,105,1
269243,2,1
269247,1,1
269248,51,2
269253,522,34
269254,522,2
269255,3,1
269255,497,1
269257,522,1
269258,124,1
269264,6,1
269264,55,1
269264,481,1
269269,14,1
269269,21,1
269269,23,1
269269,108,1
269272,543,1
269276,65,1
269278,531,2
269283,1,1
269283,6,2
269283,27,1
269283,508,1
269284,2,1
269288,1,1
269289,6,1
269289,520,1
269290,1,1
269293,494,1
269295,24,1
269296,106,1
269296,522,1
269298,52,1
269308,10,1
269309,6,1
269316,2,1
269317,31,1
269319,389,1
269322,19,1
269326,29,2
269328,20,1
269328,512,1
269329,1,1
269329,508,1
269329,531,1
269330,522,13
269334,10,2
269337,1,1
269337,32,2
269337,480,1
269338,1,1
269338,441,1
269340,1,1
269343,1,1
269343,7,1
269343,27,1
269343,153,1
269343,255,1
269343,508,1
269345,1,1
269345,508,1
269345,515,1
269345,522,2
269345,568,1
269349,522,1
269352,512,1
269353,1,1
269354,57,1
269354,531,1
269357,510,1
269360,480,1
269362,508,1
269364,531,1
269367,156,1
269369,6,1
269370,2,1
269371,32,1
269371,508,1
269374,3,1
269375,522,1
269377,508,1
269380,374,1
269389,1,1
269397,327,1
269400,23,1
269400,106,1
269400,510,1
269402,481,2
269402,522,20
269405,379,1
269413,65,1
269414,522,1
269417,441,1
269417,508,1
269418,480,1
269422,108,1
269423,374,1
269430,10,1
269431,29,1
269431,32,1
269431,153,1
269435,508,1
269435,515,1
269435,522,1
269435,598,1
269438,96,2
269438,522,1
269439,508,3
269454,6,1
269454,508,3
269461,2,1
269461,480,1
269462,522,1
269482,10,1
269482,22,1
269494,303,1
269495,1,1
269497,513,1
269498,1,1
269500,125,1
269503,6,2
269503,106,4
269503,441,1
269511,508,1
269515,225,1
269522,522,1
269523,522,1
269523,531,1
269528,480,1
269529,1,1
269529,480,1
269529,481,1
269529,508,1
269539,223,4
269541,57,1
269541,522,1
269543,522,1
269547,1,1
269556,2,1
269565,3,1
269568,522,1
269570,32,1
269570,508,1
269571,225,3
269572,3,1
269572,27,1
269572,29,1
269572,112,1
269573,1,1
269573,65,1
269573,508,1
269579,65,1
269580,1,1
269580,17,1
269582,113,1
269582,510,1
269583,65,1
269584,1,1
269586,522,1
269592,65,1
269593,1,1
269597,65,1
269599,522,2
269601,481,1
269603,6,1
269606,508,1
269607,6,1
269608,22,1
269610,65,1
269614,522,1
269616,178,1
269617,327,1
269622,65,1
269626,2,1
269629,522,1
269631,513,1
269633,1,1
269633,508,1
269636,531,1
269637,267,1
269638,96,1
269639,508,1
269640,441,1
269648,522,1
269649,374,1
269652,522,1
269653,481,1
269656,24,1
